NUM_ANO,SIG_ESTADO,NOM_MUNICIPIO,VAL_DISTRIBUIDO
"2,010",AL,Anadia,"7,664.61"
"2,010",AL,Atalaia,"10,219.49"
"2,010",AL,Barra de Santo Antônio,"7,025.89"
"2,010",AL,Barra de São Miguel,"6,387.17"
"2,010",AL,Boca da Mata,"8,622.7"
"2,010",AL,Branquinha,"6,706.52"
"2,010",AL,Cajueiro,"8,303.34"
"2,010",AL,Campestre,"6,387.17"
"2,010",AL,Campo Alegre,"9,900.15"
"2,010",AL,Capela,"7,664.61"
"2,010",AL,Chã Preta,"6,387.17"
"2,010",AL,Colônia Leopoldina,"7,983.97"
"2,010",AL,Coqueiro Seco,"603,717.94"
"2,010",AL,Coruripe,"16,361,365.02"
"2,010",AL,Feliz Deserto,"550,397.63"
"2,010",AL,Flexeiras,"6,706.52"
"2,010",AL,Ibateguara,"7,345.25"
"2,010",AL,Igreja Nova,"8,303.34"
"2,010",AL,Jacuípe,"6,387.17"
"2,010",AL,Japaratinga,"6,387.17"
"2,010",AL,Jequiá da Praia,"12,894.87"
"2,010",AL,Joaquim Gomes,"8,303.34"
"2,010",AL,Jundiá,"6,397.56"
"2,010",AL,Junqueiro,"8,622.7"
"2,010",AL,Maceió,"1,078,143.83"
"2,010",AL,Maragogi,"8,622.7"
"2,010",AL,Marechal Deodoro,"1,957,596.26"
"2,010",AL,Matriz de Camaragibe,"8,622.7"
"2,010",AL,Messias,"7,345.25"
"2,010",AL,Murici,"8,622.7"
"2,010",AL,Novo Lino,"6,706.52"
"2,010",AL,Paripueira,"103,678.23"
"2,010",AL,Passo de Camaragibe,"7,025.89"
"2,010",AL,Penedo,"1,325,700.36"
"2,010",AL,Piaçabuçu,"7,664.61"
"2,010",AL,Pilar,"2,348,490.81"
"2,010",AL,Pindoba,"6,387.17"
"2,010",AL,Porto Calvo,"8,622.7"
"2,010",AL,Porto Real do Colégio,"7,664.61"
"2,010",AL,Porto de Pedras,"6,706.52"
"2,010",AL,Rio Largo,"230,822.71"
"2,010",AL,Roteiro,"619,437.29"
"2,010",AL,Santa Luzia do Norte,"187,694.92"
"2,010",AL,Santana do Mundaú,"6,706.52"
"2,010",AL,Satuba,"1,772,652.76"
"2,010",AL,São José da Laje,"8,303.34"
"2,010",AL,São Luís do Quitunde,"8,942.05"
"2,010",AL,São Miguel dos Campos,"5,437,396.71"
"2,010",AL,São Miguel dos Milagres,"6,387.17"
"2,010",AL,Teotônio Vilela,"9,900.15"
"2,010",AL,União dos Palmares,"10,538.84"
"2,010",AL,Viçosa,"8,622.7"
"2,010",AM,Anamã,"31,562.59"
"2,010",AM,Anori,"31,562.59"
"2,010",AM,Autazes,"86,726.84"
"2,010",AM,Beruri,"31,562.59"
"2,010",AM,Careiro,"31,562.59"
"2,010",AM,Careiro da Várzea,"86,726.84"
"2,010",AM,Coari,"46,084,817.45"
"2,010",AM,Codajás,"31,562.59"
"2,010",AM,Iranduba,"86,726.84"
"2,010",AM,Itacoatiara,"86,726.84"
"2,010",AM,Itapiranga,"86,726.84"
"2,010",AM,Manacapuru,"31,562.59"
"2,010",AM,Manaquiri,"31,562.59"
"2,010",AM,Manaus,"14,064,830.21"
"2,010",AM,Parintins,"86,726.84"
"2,010",AM,Silves,"86,726.84"
"2,010",AM,Tefé,"153,704.41"
"2,010",AM,Urucará,"86,726.84"
"2,010",AM,Urucurituba,"86,726.84"
"2,010",AP,Laranjal do Jari,"86,726.84"
"2,010",AP,Macapá,"86,726.84"
"2,010",AP,Mazagão,"86,726.84"
"2,010",BA,Acajutiba,"14,256.83"
"2,010",BA,Adustina,"14,256.83"
"2,010",BA,Aiquara,"12,397.27"
"2,010",BA,Alagoinhas,"5,787,441.06"
"2,010",BA,Alcobaça,"15,496.57"
"2,010",BA,Almadina,"12,397.27"
"2,010",BA,Amargosa,"17,976.06"
"2,010",BA,Amélia Rodrigues,"16,116.45"
"2,010",BA,Anagé,"16,736.29"
"2,010",BA,Anguera,"12,397.27"
"2,010",BA,Antas,"14,876.72"
"2,010",BA,Antônio Cardoso,"13,636.98"
"2,010",BA,Aporá,"14,876.72"
"2,010",BA,Apuarema,"12,397.27"
"2,010",BA,Araci,"19,835.65"
"2,010",BA,Aramari,"26,746.13"
"2,010",BA,Arataca,"13,017.12"
"2,010",BA,Aratuípe,"12,397.27"
"2,010",BA,Araças,"4,581,912.89"
"2,010",BA,Aurelino Leal,"14,256.83"
"2,010",BA,Baixa Grande,"16,116.45"
"2,010",BA,Banzaê,"13,017.12"
"2,010",BA,Barra do Choça,"17,976.06"
"2,010",BA,Barra do Rocha,"12,397.27"
"2,010",BA,Barro Preto,"12,397.27"
"2,010",BA,Barrocas,"13,636.98"
"2,010",BA,Belmonte,"16,116.45"
"2,010",BA,Belo Campo,"14,256.83"
"2,010",BA,Biritinga,"13,636.98"
"2,010",BA,Boa Nova,"14,876.72"
"2,010",BA,Boa Vista do Tupim,"14,876.72"
"2,010",BA,Bom Jesus da Serra,"13,017.12"
"2,010",BA,Brejões,"13,636.98"
"2,010",BA,Buerarema,"15,496.57"
"2,010",BA,Caatiba,"13,017.12"
"2,010",BA,Cabaceiras do Paraguaçu,"14,876.72"
"2,010",BA,Cachoeira,"17,976.06"
"2,010",BA,Caetanos,"13,636.98"
"2,010",BA,Cairu,"5,329,924.95"
"2,010",BA,Camacan,"17,356.17"
"2,010",BA,Camamu,"17,976.06"
"2,010",BA,Camaçari,"30,856.94"
"2,010",BA,Canavieiras,"17,976.06"
"2,010",BA,Candeal,"12,397.27"
"2,010",BA,Candeias,"5,447,092.93"
"2,010",BA,Cansanção,"17,976.06"
"2,010",BA,Canudos,"14,256.83"
"2,010",BA,Capela do Alto Alegre,"13,636.98"
"2,010",BA,Capim Grosso,"16,736.29"
"2,010",BA,Caravelas,"16,116.45"
"2,010",BA,Cardeal da Silva,"1,529,156.73"
"2,010",BA,Castro Alves,"16,736.29"
"2,010",BA,Catu,"3,424,767.03"
"2,010",BA,Caém,"13,017.12"
"2,010",BA,Cipó,"14,256.83"
"2,010",BA,Coaraci,"16,116.45"
"2,010",BA,Conceição da Feira,"15,496.57"
"2,010",BA,Conceição do Almeida,"14,876.72"
"2,010",BA,Conceição do Coité,"20,455.5"
"2,010",BA,Conceição do Jacuípe,"16,736.29"
"2,010",BA,Conde,"70,488.13"
"2,010",BA,Coração de Maria,"16,116.45"
"2,010",BA,Coronel João Sá,"15,496.57"
"2,010",BA,Cravolândia,"12,397.27"
"2,010",BA,Crisópolis,"15,496.57"
"2,010",BA,Cruz das Almas,"19,835.65"
"2,010",BA,Cândido Sales,"16,736.29"
"2,010",BA,Cícero Dantas,"17,356.17"
"2,010",BA,Dias d'Ávila,"19,835.65"
"2,010",BA,Dom Macedo Costa,"12,397.27"
"2,010",BA,Dário Meira,"13,636.98"
"2,010",BA,Elísio Medrado,"12,397.27"
"2,010",BA,Encruzilhada,"16,116.45"
"2,010",BA,Entre Rios,"4,252,615.51"
"2,010",BA,Esplanada,"14,413,851.18"
"2,010",BA,Euclides da Cunha,"20,455.5"
"2,010",BA,Eunápolis,"22,315.09"
"2,010",BA,Feira de Santana,"24,794.57"
"2,010",BA,Firmino Alves,"12,397.27"
"2,010",BA,Floresta Azul,"13,017.12"
"2,010",BA,Fátima,"15,496.57"
"2,010",BA,Gandu,"17,356.17"
"2,010",BA,Gavião,"12,397.27"
"2,010",BA,Glória,"13,636.98"
"2,010",BA,Gongogi,"12,397.27"
"2,010",BA,Governador Mangabeira,"15,496.57"
"2,010",BA,Guaratinga,"16,116.45"
"2,010",BA,Heliópolis,"14,256.83"
"2,010",BA,Iaçu,"16,736.29"
"2,010",BA,Ibicaraí,"16,736.29"
"2,010",BA,Ibicuí,"14,256.83"
"2,010",BA,Ibiquera,"12,397.27"
"2,010",BA,Ibirapitanga,"16,116.45"
"2,010",BA,Ibirapuã,"12,397.27"
"2,010",BA,Ibirataia,"16,116.45"
"2,010",BA,Ichu,"12,397.27"
"2,010",BA,Igrapiúna,"13,636.98"
"2,010",BA,Iguaí,"16,736.29"
"2,010",BA,Ilhéus,"24,794.57"
"2,010",BA,Inhambupe,"34,543.35"
"2,010",BA,Ipecaetá,"14,876.72"
"2,010",BA,Ipiaú,"19,215.79"
"2,010",BA,Ipirá,"20,455.5"
"2,010",BA,Irajuba,"12,397.27"
"2,010",BA,Irará,"16,736.29"
"2,010",BA,Itabela,"16,736.29"
"2,010",BA,Itaberaba,"20,455.5"
"2,010",BA,Itabuna,"24,794.57"
"2,010",BA,Itacaré,"16,736.29"
"2,010",BA,Itagi,"13,636.98"
"2,010",BA,Itagibá,"14,876.72"
"2,010",BA,Itagimirim,"12,397.27"
"2,010",BA,Itaju do Colônia,"12,397.27"
"2,010",BA,Itajuípe,"16,116.45"
"2,010",BA,Itamaraju,"21,075.36"
"2,010",BA,Itamari,"12,397.27"
"2,010",BA,Itambé,"17,976.06"
"2,010",BA,Itanagra,"1,023,462.22"
"2,010",BA,Itanhém,"16,116.45"
"2,010",BA,Itaparica,"2,790,253.75"
"2,010",BA,Itapebi,"13,017.12"
"2,010",BA,Itapetinga,"20,455.5"
"2,010",BA,Itapicuru,"17,356.17"
"2,010",BA,Itapitanga,"13,017.12"
"2,010",BA,Itapé,"13,017.12"
"2,010",BA,Itaquara,"12,397.27"
"2,010",BA,Itarantim,"14,876.72"
"2,010",BA,Itatim,"14,256.83"
"2,010",BA,Itiruçu,"14,256.83"
"2,010",BA,Itiúba,"17,976.06"
"2,010",BA,Itororó,"16,116.45"
"2,010",BA,Ituberá,"16,116.45"
"2,010",BA,Jacobina,"21,695.24"
"2,010",BA,Jaguaquara,"19,215.79"
"2,010",BA,Jaguaripe,"444,581.29"
"2,010",BA,Jandaíra,"12,397.27"
"2,010",BA,Jequié,"24,794.57"
"2,010",BA,Jeremoabo,"18,595.92"
"2,010",BA,Jiquiriçá,"13,636.98"
"2,010",BA,Jitaúna,"14,876.72"
"2,010",BA,Jucuruçu,"13,017.12"
"2,010",BA,Jussari,"12,397.27"
"2,010",BA,Lafaiete Coutinho,"12,397.27"
"2,010",BA,Laje,"16,116.45"
"2,010",BA,Lajedinho,"12,397.27"
"2,010",BA,Lajedo do Tabocal,"12,397.27"
"2,010",BA,Lajedão,"12,397.27"
"2,010",BA,Lamarão,"13,017.12"
"2,010",BA,Lauro de Freitas,"26,241.65"
"2,010",BA,Macajuba,"13,017.12"
"2,010",BA,Macarani,"14,876.72"
"2,010",BA,Madre de Deus,"23,855,202.96"
"2,010",BA,Maiquinique,"12,397.27"
"2,010",BA,Mairi,"15,496.57"
"2,010",BA,Manoel Vitorino,"14,256.83"
"2,010",BA,Maracás,"17,976.06"
"2,010",BA,Maragogipe,"444,581.29"
"2,010",BA,Maraú,"14,876.72"
"2,010",BA,Marcionílio Souza,"13,017.12"
"2,010",BA,Mascote,"14,876.72"
"2,010",BA,Mata de São João,"2,208,753.55"
"2,010",BA,Medeiros Neto,"16,116.45"
"2,010",BA,Miguel Calmon,"16,736.29"
"2,010",BA,Milagres,"13,017.12"
"2,010",BA,Mirante,"12,397.27"
"2,010",BA,Monte Santo,"19,835.65"
"2,010",BA,Mucuri,"17,976.06"
"2,010",BA,Mundo Novo,"16,116.45"
"2,010",BA,Muniz Ferreira,"12,397.27"
"2,010",BA,Muritiba,"16,736.29"
"2,010",BA,Mutuípe,"16,116.45"
"2,010",BA,Nazaré,"16,736.29"
"2,010",BA,Nilo Peçanha,"13,636.98"
"2,010",BA,Nordestina,"13,636.98"
"2,010",BA,Nova Canaã,"15,496.57"
"2,010",BA,Nova Fátima,"12,397.27"
"2,010",BA,Nova Ibiá,"12,397.27"
"2,010",BA,Nova Itarana,"12,397.27"
"2,010",BA,Nova Soure,"16,736.29"
"2,010",BA,Nova Viçosa,"17,976.06"
"2,010",BA,Novo Triunfo,"14,256.83"
"2,010",BA,Olindina,"16,116.45"
"2,010",BA,Ouriçangas,"12,397.27"
"2,010",BA,Ourolândia,"14,876.72"
"2,010",BA,Paripiranga,"17,356.17"
"2,010",BA,Pau Brasil,"13,636.98"
"2,010",BA,Paulo Afonso,"22,934.97"
"2,010",BA,Pedro Alexandre,"14,876.72"
"2,010",BA,Pedrão,"12,397.27"
"2,010",BA,Pintadas,"13,017.12"
"2,010",BA,Piraí do Norte,"12,397.27"
"2,010",BA,Piritiba,"16,736.29"
"2,010",BA,Planaltino,"12,397.27"
"2,010",BA,Planalto,"16,116.45"
"2,010",BA,Pojuca,"10,319,188.46"
"2,010",BA,Porto Seguro,"23,554.82"
"2,010",BA,Potiraguá,"13,017.12"
"2,010",BA,Poções,"19,215.79"
"2,010",BA,Prado,"16,736.29"
"2,010",BA,Presidente Tancredo Neves,"16,116.45"
"2,010",BA,Pé de Serra,"14,256.83"
"2,010",BA,Queimadas,"16,736.29"
"2,010",BA,Quijingue,"16,736.29"
"2,010",BA,Quixabeira,"12,397.27"
"2,010",BA,Rafael Jambeiro,"16,116.45"
"2,010",BA,Retirolândia,"13,017.12"
"2,010",BA,Riachão do Jacuípe,"17,976.06"
"2,010",BA,Ribeira do Amparo,"14,256.83"
"2,010",BA,Ribeira do Pombal,"19,215.79"
"2,010",BA,Ribeirão do Largo,"14,256.83"
"2,010",BA,Rio Real,"18,595.92"
"2,010",BA,Ruy Barbosa,"17,356.17"
"2,010",BA,Salinas da Margarida,"2,456,684.64"
"2,010",BA,Salvador,"2,837,754.41"
"2,010",BA,Santa Brígida,"14,256.83"
"2,010",BA,Santa Bárbara,"15,496.57"
"2,010",BA,Santa Cruz Cabrália,"16,736.29"
"2,010",BA,Santa Cruz da Vitória,"12,397.27"
"2,010",BA,Santa Inês,"13,017.12"
"2,010",BA,Santa Luzia,"14,256.83"
"2,010",BA,Santa Teresinha,"12,397.27"
"2,010",BA,Santaluz,"17,976.06"
"2,010",BA,Santanópolis,"12,397.27"
"2,010",BA,Santo Amaro,"2,689,560.58"
"2,010",BA,Santo Antônio de Jesus,"22,315.09"
"2,010",BA,Santo Estêvão,"19,215.79"
"2,010",BA,Sapeaçu,"14,876.72"
"2,010",BA,Saubara,"2,435,514.1"
"2,010",BA,Serra Preta,"14,256.83"
"2,010",BA,Serrinha,"21,075.36"
"2,010",BA,Serrolândia,"13,636.98"
"2,010",BA,Simões Filho,"745,964.61"
"2,010",BA,Sátiro Dias,"932,923.98"
"2,010",BA,São Domingos,"12,397.27"
"2,010",BA,São Felipe,"16,116.45"
"2,010",BA,São Francisco do Conde,"25,297,975.13"
"2,010",BA,São Félix,"14,256.83"
"2,010",BA,São Gonçalo dos Campos,"17,356.17"
"2,010",BA,São José da Vitória,"12,397.27"
"2,010",BA,São José do Jacuípe,"13,017.12"
"2,010",BA,São Miguel das Matas,"13,017.12"
"2,010",BA,São Sebastião do Passé,"5,385,826.06"
"2,010",BA,Sítio do Quinto,"14,256.83"
"2,010",BA,Tanquinho,"12,397.27"
"2,010",BA,Taperoá,"15,496.57"
"2,010",BA,Tapiramutá,"14,876.72"
"2,010",BA,Teixeira de Freitas,"23,554.82"
"2,010",BA,Teodoro Sampaio,"749,978.24"
"2,010",BA,Teofilândia,"16,116.45"
"2,010",BA,Teolândia,"13,636.98"
"2,010",BA,Terra Nova,"18,575.79"
"2,010",BA,Tucano,"19,835.65"
"2,010",BA,Uauá,"16,736.29"
"2,010",BA,Ubaitaba,"16,116.45"
"2,010",BA,Ubatã,"16,736.29"
"2,010",BA,Ubaíra,"16,116.45"
"2,010",BA,Una,"16,736.29"
"2,010",BA,Uruçuca,"16,116.45"
"2,010",BA,Valente,"16,116.45"
"2,010",BA,Valença,"444,581.29"
"2,010",BA,Varzedo,"12,397.27"
"2,010",BA,Vera Cruz,"731,647.08"
"2,010",BA,Vereda,"12,397.27"
"2,010",BA,Vitória da Conquista,"24,794.57"
"2,010",BA,Várzea Nova,"13,636.98"
"2,010",BA,Várzea da Roça,"14,256.83"
"2,010",BA,Várzea do Poço,"12,397.27"
"2,010",BA,Wenceslau Guimarães,"16,116.45"
"2,010",BA,Água Fria,"14,256.83"
"2,010",CE,Acaraú,"25,431.35"
"2,010",CE,Alcântaras,"16,689.3"
"2,010",CE,Amontada,"1,257,060.81"
"2,010",CE,Apuiarés,"17,484.04"
"2,010",CE,Aquiraz,"136,990.2"
"2,010",CE,Aracati,"1,477,891.98"
"2,010",CE,Ararendá,"16,689.3"
"2,010",CE,Barroquinha,"18,278.77"
"2,010",CE,Bela Cruz,"22,252.44"
"2,010",CE,Camocim,"26,226.08"
"2,010",CE,Canindé,"27,815.54"
"2,010",CE,Caridade,"19,073.5"
"2,010",CE,Cariré,"19,868.23"
"2,010",CE,Carnaubal,"19,073.5"
"2,010",CE,Catunda,"16,689.3"
"2,010",CE,Caucaia,"137,000.64"
"2,010",CE,Chaval,"17,484.04"
"2,010",CE,Coreaú,"20,662.96"
"2,010",CE,Crateús,"27,815.54"
"2,010",CE,Croatá,"19,073.5"
"2,010",CE,Cruz,"20,662.96"
"2,010",CE,Forquilha,"20,662.96"
"2,010",CE,Fortaleza,"8,274,143.79"
"2,010",CE,Frecheirinha,"17,484.04"
"2,010",CE,General Sampaio,"15,894.56"
"2,010",CE,Granja,"25,431.35"
"2,010",CE,Graça,"18,278.77"
"2,010",CE,Groaíras,"15,894.56"
"2,010",CE,Guaraciaba do Norte,"23,841.89"
"2,010",CE,Hidrolândia,"19,868.23"
"2,010",CE,Horizonte,14
"2,010",CE,Ibiapina,"20,662.96"
"2,010",CE,Icapuí,"1,118,929.05"
"2,010",CE,Independência,"21,457.7"
"2,010",CE,Ipaporanga,"16,689.3"
"2,010",CE,Ipu,"23,841.89"
"2,010",CE,Ipueiras,"23,841.89"
"2,010",CE,Irauçuba,"20,662.96"
"2,010",CE,Itapagé,"24,636.62"
"2,010",CE,Itapipoca,"1,332,333.11"
"2,010",CE,Itarema,"914,042.59"
"2,010",CE,Jaguaruana,"4,433.47"
"2,010",CE,Jijoca de Jericoacoara,"18,278.77"
"2,010",CE,Maracanaú,"8,740,081.82"
"2,010",CE,Marco,"20,662.96"
"2,010",CE,Martinópole,"16,689.3"
"2,010",CE,Massapê,"23,047.16"
"2,010",CE,Meruoca,"17,484.04"
"2,010",CE,Miraíma,"17,484.04"
"2,010",CE,Monsenhor Tabosa,"19,073.5"
"2,010",CE,Moraújo,"15,894.56"
"2,010",CE,Morrinhos,"20,662.96"
"2,010",CE,Mucambo,"18,278.77"
"2,010",CE,Nova Russas,"22,252.44"
"2,010",CE,Novo Oriente,"21,457.7"
"2,010",CE,Pacujá,"15,894.56"
"2,010",CE,Paracuru,"1,355,628.51"
"2,010",CE,Paraipaba,"51,381.9"
"2,010",CE,Paramoti,"16,689.3"
"2,010",CE,Pentecoste,"23,047.16"
"2,010",CE,Pires Ferreira,"15,894.56"
"2,010",CE,Poranga,"16,689.3"
"2,010",CE,Quiterianópolis,"20,662.96"
"2,010",CE,Reriutaba,"19,868.23"
"2,010",CE,Santa Quitéria,"24,636.62"
"2,010",CE,Santana do Acaraú,"22,252.44"
"2,010",CE,Senador Sá,"15,894.56"
"2,010",CE,Sobral,"31,789.2"
"2,010",CE,São Benedito,"24,636.62"
"2,010",CE,São Gonçalo do Amarante,"667,724.83"
"2,010",CE,São Luís do Curu,"17,484.04"
"2,010",CE,Tamboril,"21,457.7"
"2,010",CE,Tejuçuoca,"18,278.77"
"2,010",CE,Tianguá,"27,020.81"
"2,010",CE,Trairi,"1,466,876.39"
"2,010",CE,Tururu,"17,484.04"
"2,010",CE,Ubajara,"22,252.44"
"2,010",CE,Umirim,"19,868.23"
"2,010",CE,Uruburetama,"19,868.23"
"2,010",CE,Uruoca,"17,484.04"
"2,010",CE,Varjota,"19,073.5"
"2,010",CE,Viçosa do Ceará,"25,431.35"
"2,010",ES,Afonso Cláudio,"935,618.83"
"2,010",ES,Alegre,"935,618.83"
"2,010",ES,Alfredo Chaves,"735,129.06"
"2,010",ES,Alto Rio Novo,"668,299.14"
"2,010",ES,Anchieta,"21,769,020.84"
"2,010",ES,Apiacá,"668,299.14"
"2,010",ES,Aracruz,"28,482,169.83"
"2,010",ES,Atilio Vivacqua,"668,299.14"
"2,010",ES,Baixo Guandu,"935,618.83"
"2,010",ES,Barra de São Francisco,"1,002,448.75"
"2,010",ES,Boa Esperança,"735,129.06"
"2,010",ES,Bom Jesus do Norte,"668,299.14"
"2,010",ES,Brejetuba,"701,714.09"
"2,010",ES,Cachoeiro de Itapemirim,"1,336,598.34"
"2,010",ES,Cariacica,"1,336,598.34"
"2,010",ES,Castelo,"969,033.79"
"2,010",ES,Colatina,"1,236,353.47"
"2,010",ES,Conceição da Barra,"1,942,212.13"
"2,010",ES,Conceição do Castelo,"701,714.09"
"2,010",ES,Divino de São Lourenço,"668,299.14"
"2,010",ES,Domingos Martins,"935,618.83"
"2,010",ES,Dores do Rio Preto,"668,299.14"
"2,010",ES,Ecoporanga,"868,788.9"
"2,010",ES,Fundão,"6,826,522.91"
"2,010",ES,Governador Lindenberg,"668,299.14"
"2,010",ES,Guarapari,"1,236,353.47"
"2,010",ES,Guaçuí,"902,203.88"
"2,010",ES,Ibatiba,"835,373.97"
"2,010",ES,Ibiraçu,"701,714.09"
"2,010",ES,Ibitirama,"668,299.14"
"2,010",ES,Iconha,"701,714.09"
"2,010",ES,Irupi,"701,714.09"
"2,010",ES,Itaguaçu,"735,129.06"
"2,010",ES,Itapemirim,"20,542,250.23"
"2,010",ES,Itarana,"701,714.09"
"2,010",ES,Iúna,"902,203.88"
"2,010",ES,Jaguaré,"5,621,953.57"
"2,010",ES,Jerônimo Monteiro,"701,714.09"
"2,010",ES,João Neiva,"768,544.01"
"2,010",ES,Laranja da Terra,"701,714.09"
"2,010",ES,Linhares,"49,497,445.46"
"2,010",ES,Mantenópolis,"701,714.09"
"2,010",ES,Marataizes,"6,442,726.49"
"2,010",ES,Marechal Floriano,"735,129.06"
"2,010",ES,Marilândia,"701,714.09"
"2,010",ES,Mimoso do Sul,"902,203.88"
"2,010",ES,Montanha,"801,958.99"
"2,010",ES,Mucurici,"668,299.14"
"2,010",ES,Muniz Freire,"835,373.97"
"2,010",ES,Muqui,"735,129.06"
"2,010",ES,Nova Venécia,"1,035,863.69"
"2,010",ES,Pancas,"835,373.97"
"2,010",ES,Pedro Canário,"868,788.9"
"2,010",ES,Pinheiros,"868,788.9"
"2,010",ES,Piúma,"5,575,947.52"
"2,010",ES,Ponto Belo,"668,299.14"
"2,010",ES,Presidente Kennedy,"58,470,040.38"
"2,010",ES,Rio Bananal,"801,958.99"
"2,010",ES,Rio Novo do Sul,"701,714.09"
"2,010",ES,Santa Leopoldina,"735,129.06"
"2,010",ES,Santa Maria de Jetibá,"935,618.83"
"2,010",ES,Santa Teresa,"868,788.9"
"2,010",ES,Serra,"14,141,026.78"
"2,010",ES,Sooretama,"868,788.9"
"2,010",ES,São Domingos do Norte,"668,299.14"
"2,010",ES,São Gabriel da Palha,"935,618.83"
"2,010",ES,São José do Calçado,"701,714.09"
"2,010",ES,São Mateus,"17,937,579.26"
"2,010",ES,São Roque do Canaã,"701,714.09"
"2,010",ES,Vargem Alta,"801,958.99"
"2,010",ES,Venda Nova do Imigrante,"835,373.97"
"2,010",ES,Viana,"1,102,693.64"
"2,010",ES,Vila Pavão,"668,299.14"
"2,010",ES,Vila Valério,"735,129.06"
"2,010",ES,Vila Velha,"7,075,411.9"
"2,010",ES,Vitória,"7,677,758.74"
"2,010",ES,Água Doce do Norte,"701,714.09"
"2,010",ES,Águia Branca,"668,299.14"
"2,010",MG,Betim,"511,266.57"
"2,010",PA,Afuá,"86,726.84"
"2,010",PA,Alenquer,"86,726.84"
"2,010",PA,Almeirim,"86,726.84"
"2,010",PA,Anajás,"86,726.84"
"2,010",PA,Breves,"86,726.84"
"2,010",PA,Chaves,"86,726.84"
"2,010",PA,Curuá,"86,726.84"
"2,010",PA,Faro,"86,726.84"
"2,010",PA,Gurupá,"86,726.84"
"2,010",PA,Juruti,"86,726.84"
"2,010",PA,Melgaço,"86,726.84"
"2,010",PA,Monte Alegre,"86,726.84"
"2,010",PA,Porto de Moz,"86,726.84"
"2,010",PA,Prainha,"86,726.84"
"2,010",PA,Santarém,"86,726.84"
"2,010",PA,Terra Santa,"86,726.84"
"2,010",PA,Óbidos,"86,726.84"
"2,010",PB,Caldas Brandão,13.45
"2,010",PB,Santa Rita,"1,204.38"
"2,010",PE,Cabo de Santo Agostinho,"8,740,042.3"
"2,010",PE,Camaragibe,"8,740,071.77"
"2,010",PE,Goiana,"8,740,042.3"
"2,010",PE,Ipojuca,3.36
"2,010",PE,Itambé,11.44
"2,010",PE,Itaquitinga,"8,739,735.41"
"2,010",PE,Jaboatão dos Guararapes,11.34
"2,010",PE,Moreno,"1,914,126.55"
"2,010",PE,Paulista,"8,228,775.73"
"2,010",PE,Recife,14
"2,010",PE,São Lourenço da Mata,15.2
"2,010",RJ,Angra dos Reis,"82,904,406.21"
"2,010",RJ,Aperibé,"3,546,300.48"
"2,010",RJ,Araruama,"6,560,656"
"2,010",RJ,Armação dos Búzios,"43,859,790.31"
"2,010",RJ,Arraial do Cabo,"5,660,343.45"
"2,010",RJ,Barra Mansa,"15,321,376.82"
"2,010",RJ,Barra do Piraí,"6,560,656"
"2,010",RJ,Belford Roxo,"7,092,601.1"
"2,010",RJ,Bom Jardim,"4,787,505.71"
"2,010",RJ,Bom Jesus do Itabapoana,"5,142,135.79"
"2,010",RJ,Cabo Frio,"119,183,071.06"
"2,010",RJ,Cachoeiras de Macacu,"28,002,617.64"
"2,010",RJ,Cambuci,"4,078,245.6"
"2,010",RJ,Campos dos Goytacazes,"482,061,749.01"
"2,010",RJ,Cantagalo,"4,432,875.64"
"2,010",RJ,Carapebus,"27,483,209.75"
"2,010",RJ,Cardoso Moreira,"3,900,930.57"
"2,010",RJ,Carmo,"4,255,560.61"
"2,010",RJ,Casimiro de Abreu,"48,114,844.99"
"2,010",RJ,Conceição de Macabu,"4,432,875.64"
"2,010",RJ,Cordeiro,"4,432,875.64"
"2,010",RJ,Duas Barras,"3,723,615.55"
"2,010",RJ,Duque de Caxias,"41,932,167.05"
"2,010",RJ,Engenheiro Paulo de Frontin,"3,900,930.57"
"2,010",RJ,Guapimirim,"31,293,396.73"
"2,010",RJ,Iguaba Grande,"4,432,875.64"
"2,010",RJ,Itaboraí,"8,452,165.18"
"2,010",RJ,Itaguaí,"6,394,434.74"
"2,010",RJ,Italva,"3,900,930.57"
"2,010",RJ,Itaocara,"4,610,190.7"
"2,010",RJ,Itaperuna,"6,383,340.97"
"2,010",RJ,Itatiaia,"4,964,820.72"
"2,010",RJ,Japeri,"14,612,116.7"
"2,010",RJ,Laje do Muriaé,"3,546,300.48"
"2,010",RJ,Macaé,"356,017,093.59"
"2,010",RJ,Macuco,"3,546,300.48"
"2,010",RJ,Magé,"36,121,458.51"
"2,010",RJ,Mangaratiba,"26,603,395.84"
"2,010",RJ,Maricá,"36,942,403.32"
"2,010",RJ,Mendes,"4,255,560.61"
"2,010",RJ,Mesquita,"7,092,601.1"
"2,010",RJ,Miguel Pereira,"4,787,505.71"
"2,010",RJ,Miracema,"4,787,505.71"
"2,010",RJ,Natividade,"4,078,245.6"
"2,010",RJ,Nilópolis,"7,092,601.1"
"2,010",RJ,Niterói,"41,932,167.05"
"2,010",RJ,Nova Friburgo,"7,092,601.1"
"2,010",RJ,Nova Iguaçu,"7,092,601.1"
"2,010",RJ,Paracambi,"5,496,765.83"
"2,010",RJ,Parati,"55,458,255.51"
"2,010",RJ,Paty do Alferes,"4,787,505.71"
"2,010",RJ,Petrópolis,"7,092,601.1"
"2,010",RJ,Pinheiral,"4,610,190.7"
"2,010",RJ,Piraí,"13,016,281.43"
"2,010",RJ,Porciúncula,"4,255,560.61"
